id,title,tagline,homepage,release_date,genre,budget,keywords,original_language,revenue,runtime,status,vote_average,vote_count,director
257091,Get Hard,An education in incarceration.,,26/03/2015,Comedy,40000000,prison training framed embezzlement,en,111811453,100,Released,5.9,944,Etan Cohen
6114,Dracula,Love never dies.,,13/11/1992,Romance,40000000,adultery maze vampire bite remake,en,215862692,128,Released,7.1,1056,Francis Ford Coppola
24803,Julie & Julia,Based on Two True Stories,http://www.julieandjulia.com/,06/08/2009,Romance,40000000,cooking book cookbook blog recipe,en,129540499,123,Released,6.6,560,Nora Ephron
109410,42,The True Story Of An American Legend,,12/04/2013,Drama,40000000,baseball biography sport brooklyn dodgers,en,95020213,128,Released,6.8,787,Brian Helgeland
1213,The Talented Mr. Ripley,How far would you go to become someone else?,http://www.miramax.com/movie/the-talented-mr-ripley/,25/12/1999,Thriller,40000000,venice italy gay new york lovesickness,en,128798265,139,Released,7,767,Anthony Minghella
100042,Dumb and Dumber To,The Second Parts Are More Fools,,12/11/2014,Comedy,40000000,friendship sequel road movie buddy comedy,en,169837010,110,Released,5.4,1127,Bobby Farrelly
9036,Eight Below,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",,17/02/2006,Adventure,40000000,expedition pilot survival sled dogs seal,en,120455994,120,Released,6.7,542,Frank Marshall
257211,The Intern,Experience never gets old,http://www.theinternmovie.com/,24/09/2015,Comedy,35000000,intern woman director,en,194564672,121,Released,7.1,1881,Nancy Meyers
323675,Ride Along 2,The brothers-in-law are back,http://www.ridealong.com/,14/01/2016,Action,40000000,police sequel police officer brother-in-law brother-in-law relationship black men,en,124827316,102,Released,6.1,555,Tim Story
9361,The Last of the Mohicans,The first American hero.,,25/09/1992,Action,40000000,secret love mohawk native american 18th century french and indian war,en,75505856,112,Released,7.1,732,Michael Mann
1677,Ray,The extraordinary life story of Ray Charles.,,29/10/2004,Drama,40000000,black people soul country music loss of brother 1970s,en,124731534,152,Released,7.2,467,Taylor Hackford
187,Sin City,Walk down the right back alley in Sin City and you can find anything...,http://www.miramax.com/movie/sin-city/,01/04/2005,Action,40000000,dystopia based on comic book held captive based on graphic novel black and white and color,en,158733820,124,Released,7.2,2691,Robert Rodriguez
7461,Vantage Point,"8 Strangers, 8 points of view.  1 Truth.",http://www.vantagepoint-movie.com/index.php,01/02/2008,Drama,40000000,bomb terror spain usa president terrorist,en,151161491,90,Released,6.2,716,Pete Travis
16538,"I Love You, Man",He needed a best man... He got the worst.,http://www.iloveyouman.com/,20/03/2009,Comedy,41000000,poker bondage duringcreditsstinger,en,91636986,105,Released,6.5,515,John Hamburg
9889,Shallow Hal,Are You A Shallow Guy?,,01/11/2001,Comedy,40000000,overweight beauty hypnosis overweight man overweight woman,en,141069860,114,Released,5.7,731,Bobby Farrelly
820,JFK,The story that won’t go away.,,20/12/1991,Drama,40000000,assassination cia homophobia new orleans vietnam war,en,205405498,189,Released,7.5,502,Oliver Stone
11565,Big Momma's House 2,The momma of all comedies is back!!!,,26/01/2006,Comedy,40000000,undercover nanny computer virus stress undercover agent,en,138259062,99,Released,5.4,371,John Whitesell
6073,The Mexican,Love with the safety off.,,01/03/2001,Action,57000000,kidnapping pistol,en,147845033,123,Released,5.8,441,Gore Verbinski
16996,17 Again,Who says you're only young once?,http://www.17againmovie.com/,11/03/2009,Comedy,20000000,high school bullying high school sports fake identity adult as a child,en,136267476,102,Released,6.1,1350,Burr Steers
193610,The Other Woman,The oddest friends are about to get even,,16/04/2014,Comedy,40000000,infidelity revenge unfaithful boyfriend woman sitting on a toilet,en,196781193,109,Released,6.2,1437,Nick Cassavetes
19912,The Final Destination,Rest In Pieces,http://www.TheFinalDestinationMovie.com/,26/08/2009,Horror,40000000,car race dying and death plan stock-car-race car crash,en,186167139,82,Released,5.4,831,David R. Ellis
296098,Bridge of Spies,"In the shadow of war, one man showed the world what we stood for.",,15/10/2015,Thriller,40000000,spy cia cold war soviet union pilot,en,165478348,141,Released,7.2,2583,Steven Spielberg
8007,Behind Enemy Lines,His only weapon is his will to survive.,,17/11/2001,Action,40000000,helicopter war crimes sniper bosnia and herzegovina fighter pilot,en,91753202,106,Released,6,457,John Moore
32823,Get Him to the Greek,Aaron Green has 72 hours to get a Rock Star from London to L.A. Pray for him.,http://www.gethimtothegreek.net/,04/06/2010,Comedy,40000000,aftercreditsstinger,en,90029656,109,Released,5.9,612,Nicholas Stoller
4380,Shall We Dance?,Step out of the ordinary,http://www.miramax.com/shallwedance/,15/10/2004,Drama,50000000,jealousy wife husband relationship dancing master,en,170128460,107,Released,5.9,297,Peter Chelsom
11551,Small Soldiers,"The few, the proud, and the small.",,10/07/1998,Comedy,40000000,defense industry toy shop technical toy soldier prototype,en,54682547,110,Released,6.2,511,Joe Dante
10336,Spawn,Born in darkness. Sworn to justice.,,31/07/1997,Action,40000000,anti hero secret agent fistfight based on comic book burn victim,en,87840042,96,Released,5,336,Mark A.Z. Dipp\u00e9
11362,The Count of Monte Cristo,Prepare for adventure. Count on revenge.,,23/01/2002,Action,35000000,loss of lover lover (female) ex-lover torture napoleon bonaparte,en,75395048,131,Released,7.3,453,Kevin Reynolds
50348,The Lincoln Lawyer,This Case is a Dangerous Game of Life and Death,http://www.thelincolnlawyermovie.com/,17/03/2011,Crime,40000000,judge arrest jury private investigator,en,85412898,119,Released,7,902,Brad Furman
48138,Unknown,Take Back Your Life,http://unknownmovie.warnerbros.com/,16/02/2011,Action,30000000,taxi hotel coma taxi driver prince,en,130786397,113,Released,6.5,1265,Jaume Collet-Serra
1124,The Prestige,Are You Watching Closely?,http://wwws.warnerbros.de/theprestige/,19/10/2006,Drama,40000000,competition secret obsession magic dying and death,en,109676311,130,Released,8,4391,Christopher Nolan
227159,Horrible Bosses 2,New Crime. Same Tools.,,26/11/2014,Comedy,42000000,prison kidnapping sequel car chase sex addict,en,107670357,108,Released,6.1,1536,Sean Anders
68179,Escape from Planet Earth,Earth's greatest secrets are about to break out!,http://www.escapeearthmovie.com/,14/02/2013,Animation,40000000,spaceship alien rescue escape planet,en,74597643,89,Released,5.7,332,Callan Brunker
1579,Apocalypto,No one can outrun their destiny.,,07/12/2006,Action,40000000,loss of family solar eclipse slavery jaguar village,en,120175290,139,Released,7.3,1221,Mel Gibson
708,The Living Daylights,Licensed to thrill.,http://www.mgm.com/view/movie/1132/The-Living-Daylights/,29/06/1987,Action,40000000,london england smuggling of arms prison england assassination,en,191185897,130,Released,6.2,440,John Glen
34851,Predators,Fear is Reborn,,03/07/2010,Action,40000000,hunter predator yakuza hunting human beings alien life-form,en,126248813,107,Released,6,1206,Nimr\u00f3d Antal
9930,Legal Eagles,Tom Logan has a law partner who put a dog on the witness stand. A client who can't enter a room without a crime being committed. And a case that could turn out to be the murder of the year. His.,,18/06/1986,Comedy,0,court case client lawyer courtroom,en,0,116,Released,5.8,51,Ivan Reitman
1586,Secret Window,The most important part of a story is the ending.,,12/03/2004,Thriller,40000000,alcohol adultery detective mississippi jealousy,en,92913171,96,Released,6.4,972,David Koepp
2044,The Lake House,How do you hold on to someone you've never met?,http://wwws.warnerbros.de/thelakehouse/,16/06/2006,Romance,40000000,chicago writing architect future time,en,114830111,99,Released,6.5,670,Alejandro Agresti
9913,The Skeleton Key,Fearing Is Believing,,29/07/2005,Drama,43000000,nurse secret dream fight kidnapping,en,91974818,104,Released,6.4,573,Iain Softley
71864,The Odd Life of Timothy Green,He's a force of nature.,http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/,15/08/2012,Fantasy,0,green dodgeball incredibile timothy,en,51854875,105,Released,6.5,386,Peter Hedges
10761,Made of Honor,He'll do anything to get the groom out of the picture.,,02/05/2008,Comedy,40000000,scotland love of one's life ladykiller one-night stand bridesmaid,en,84601681,101,Released,6,394,Paul Weiland
209451,Jersey Boys,,,05/06/2014,Music,40000000,biography based on play,en,67347013,134,Released,6.8,255,Clint Eastwood
11975,The Rainmaker,They were totally unqualified to try the case of a lifetime... but every underdog has his day.,,18/11/1997,Drama,40000000,jurors proof court case leukemia lawyer,en,45916769,135,Released,6.7,235,Francis Ford Coppola
4970,Gothika,Because someone is dead doesn't mean they're gone.,http://gothikamovie.warnerbros.com/,21/11/2003,Horror,40000000,amnesia mental institution patient trust false accusations,en,141591324,98,Released,5.8,629,Mathieu Kassovitz
11831,Amistad,Freedom is not given. It is our right at birth. But there are some moments when it must be taken.,,03/12/1997,Drama,36000000,cuba mutiny slavery sentence historical figure,en,74000000,155,Released,6.8,316,Steven Spielberg
9096,Medicine Man,He turned his back on civilization. Only to discover he had the power to save it.,,07/02/1992,Adventure,40000000,medicine ant research amazon cancer,en,0,106,Released,5.8,114,John McTiernan
440,Aliens vs Predator: Requiem,The Last Place On Earth We Want To Be Is In The Middle,http://www.avp-r.com/,25/12/2007,Fantasy,40000000,predator national guard hybrid alien morgue,en,41797066,94,Released,4.9,740,Colin Strause
11011,Ri¢hie Ri¢h,An adventure so big... even the world's richest kid can't afford to miss it!,,19/12/1994,Comedy,40000000,family life raft private plane toothbrush gluttony,en,0,95,Released,5.4,415,Donald Petrie
10641,Autumn in New York,He fell in love for the first time. She fell in love forever.,,11/08/2000,Drama,65000000,new love love of one's life unexpected happiness dying and death success,en,0,103,Released,5.7,135,Joan Chen
11172,Music and Lyrics,Share the music with someone you love.,,09/02/2007,Comedy,40000000,pop star song romantic comedy song writing piano,en,145896422,96,Released,6.2,554,Marc Lawrence
39513,Paul,Who's up for a close encounter?,http://paulthemovie.co.uk/,14/02/2011,Adventure,40000000,san diego area 51 alien space craft hit with a chair shot in the knee,en,97552050,104,Released,6.5,1789,Greg Mottola
82687,The Guilt Trip,Get ready for one mother of a road trip,,19/12/2012,Comedy,40000000,inventor road trip guilt mother son relationship woman director,en,41863726,95,Released,5.4,284,Anne Fletcher
41446,Scream 4,New Decade. New Rules.,http://www.scream-4.com/,11/04/2011,Horror,40000000,sheriff book knife horror rescue,en,97138686,111,Released,6.1,902,Wes Craven
8224,8MM,You can't prepare for where the truth will take you.,,26/02/1999,Thriller,40000000,pornography porn actor loss of daughter child pornography private investigator,en,96618699,123,Released,6.1,474,Joel Schumacher
10537,The Doors,"The Ultimate Story of Sex, Drugs & Rock 'N' Roll",,01/03/1991,Drama,38000000,hippie poetry sex rock and roll nudity,en,34416893,140,Released,6.7,275,Oliver Stone
225886,Sex Tape,A movie about a movie they don't want you to see.,,17/07/2014,Comedy,40000000,marriage internet relationship family sex tape,en,126069509,97,Released,5.3,1695,Jake Kasdan
10385,Hanging Up,Every family has a few hang-ups.,,16/02/2000,Comedy,40000000,sister sister relationship cheating amnesia crisis line telephone,en,36037909,94,Released,5,40,Diane Keaton
55779,Final Destination 5,We all share a common destination.,http://finaldestinationmovie.warnerbros.com/index.html,12/08/2011,Horror,47000000,premonition death by accident crash end is here duringcreditsstinger,en,157887643,92,Released,5.9,866,Steven Quale
10154,Mickey Blue Eyes,A romantic comedy you can't refuse,,16/08/1999,Comedy,0,new york marriage proposal fbi mafia boss mafia,en,0,102,Released,5.3,140,Kelly Makin
10647,Pay It Forward,"When someone does you a big favor, don't pay it back... Pay It Forward",,12/10/2000,Drama,40000000,child's point of view candlelight vigil good deed exotic dancer schoolteacher,en,55707411,122,Released,7,432,Mimi Leder
11431,Fever Pitch,A Comedy About The Game of Love.,,06/04/2005,Comedy,30000000,baseball fanatic relationship problems sport teacher,en,50451307,103,Released,5.9,182,Bobby Farrelly
8457,Drillbit Taylor,You get what you pay for,http://www.drillbittaylor.com/,20/03/2008,Comedy,40000000,prison jealousy homeless person beach parents kids relationship,en,0,102,Released,5.5,275,Steven Brill
188161,A Million Ways to Die in the West,Bring protection.,,22/05/2014,Comedy,0,gunslinger farmer wild west laxative,en,0,116,Released,5.8,1468,Seth MacFarlane
8850,The Shadow,The Shadow Knows!,,01/07/1994,Adventure,25000000,new york atomic bomb ladykiller hypnosis superhero,en,48063435,108,Released,5.4,138,Russell Mulcahy
64685,Extremely Loud & Incredibly Close,"This is not a story about September 11th, it's a story about every day after.",http://extremelyloudandincrediblyclose.warnerbros.com/,24/12/2011,Drama,40000000,based on novel autism key scavenger hunt death of father,en,55247881,129,Released,6.9,708,Stephen Daldry
38357,Morning Glory,Breakfast TV just got interesting.,http://www.morningglorymovie.com/,12/01/2010,Comedy,40000000,work ethic tv morning show tv reporter,en,58785180,102,Released,6.1,412,Roger Michell
10060,Get Rich or Die Tryin',If You Think You Know the Story...You Don't Know the Man.,,09/11/2005,Drama,40000000,loss of mother attempted murder career musical rapper,en,46442528,117,Released,6.3,186,Jim Sheridan
11398,The Art of War,Who is your foe?,,23/08/2000,Crime,40000000,china chinese woman secret agent conspiracy of murder united nations,en,30199105,117,Released,5.6,135,Christian Duguay
1833,Rent,No day but today.,http://www.sonypictures.com/movies/rent/,23/11/2005,Drama,40000000,gay sex aids musical hiv,en,31670620,135,Released,6.7,155,Chris Columbus
10391,Bless the Child,Mankind's last hope just turned six.,,11/08/2000,Drama,40000000,sister sister relationship autism mephisto satanism ersatz,en,0,107,Released,4.9,71,Chuck Russell
